fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
OpenFoodFacts,Yogures,Yaourt Grec,https://images.openfoodfacts.org/images/products/302/329/007/7719/front_fr.3.400.jpg,126.0324,119.742,112.6752,49.7258,2.1957,4.3858,25.9646
OpenFoodFacts,Yogures,Yaourt brassé vanille,https://images.openfoodfacts.org/images/products/611/103/200/9221/front_fr.3.400.jpg,139.7327,126.0937,121.721,53.3572,5.7594,4.7114,22.95
OpenFoodFacts,Yogures,jibal nature,https://images.openfoodfacts.org/images/products/611/124/695/1880/front_en.12.400.jpg,135.3185,155.5373,157.7984,61.3162,-5.2236,-3.0593,32.3552
OpenFoodFacts,Yogures,Yaourt Coco,https://images.openfoodfacts.org/images/products/611/125/047/1299/front_fr.9.400.jpg,101.5424,112.4297,135.6398,47.4406,6.3162,-12.6317,23.0779
OpenFoodFacts,Yogures,Albane,https://images.openfoodfacts.org/images/products/611/126/580/0046/front_fr.23.400.jpg,141.9768,151.0378,165.2577,61.883,1.3117,-8.429,18.5181
OpenFoodFacts,Yogures,Yaourt brassé sans sucre,https://images.openfoodfacts.org/images/products/611/103/200/9238/front_fr.3.400.jpg,154.9919,136.3009,124.2672,57.8495,6.0464,9.506,18.8495
OpenFoodFacts,Yogures,Yaourt brassé nature,https://images.openfoodfacts.org/images/products/405/648/954/5699/front_en.25.400.jpg,107.4561,142.6975,159.6129,57.8097,-3.9787,-11.7655,15.9399
OpenFoodFacts,Yogures,Activia bifidus saveur noix de coco sans arome artificiel 125 gx 4,https://images.openfoodfacts.org/images/products/303/349/135/0863/front_fr.123.400.jpg,154.4194,181.2376,157.1189,70.85,-12.4343,10.9232,29.1516
OpenFoodFacts,Quesos,Fromage Blanc Nature,https://images.openfoodfacts.org/images/products/611/124/672/1261/front_fr.94.400.jpg,142.7382,143.6977,138.8829,58.8149,-0.4557,2.3691,22.6484
OpenFoodFacts,Quesos,Jben,https://images.openfoodfacts.org/images/products/611/124/210/6949/front_fr.77.400.jpg,138.5816,123.6405,110.1469,51.7789,4.4545,9.4406,26.7004
OpenFoodFacts,Quesos,Cream cheese,https://images.openfoodfacts.org/images/products/611/124/672/1278/front_en.4.400.jpg,157.5995,141.8705,138.4039,59.8468,5.917,3.9749,17.8231
OpenFoodFacts,Quesos,Skyr nature 0%,https://images.openfoodfacts.org/images/products/332/977/007/7003/front_en.164.400.jpg,146.0198,125.2639,113.0999,53.1918,8.3326,9.3058,27.2411
OpenFoodFacts,Quesos,Cheddar,https://images.openfoodfacts.org/images/products/611/120/300/6653/front_ar.14.400.jpg,169.694,134.7751,117.1588,59.6611,11.3723,16.1618,15.6989
OpenFoodFacts,Quesos,Goldium crémeux,https://images.openfoodfacts.org/images/products/611/125/909/2495/front_fr.8.400.jpg,156.8008,149.0174,136.9323,61.521,0.8958,7.4204,18.2089
OpenFoodFacts,Quesos,Frommage fondu,https://images.openfoodfacts.org/images/products/611/124/672/2107/front_fr.3.400.jpg,121.8067,124.4557,123.0656,51.2952,-0.9248,0.6732,19.1904
OpenFoodFacts,Quesos,Jebli,https://images.openfoodfacts.org/images/products/611/120/600/0733/front_ar.108.400.jpg,131.7569,130.7485,120.6129,53.983,0.4297,5.7762,22.9341
OpenFoodFacts,Quesos,Carré Frais,https://images.openfoodfacts.org/images/products/348/034/100/0674/front_en.123.400.jpg,137.1089,121.03,97.969,51.1028,3.91,14.9048,21.5147
OpenFoodFacts,Quesos,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,https://images.openfoodfacts.org/images/products/341/229/007/0101/front_fr.104.400.jpg,129.7916,108.8297,96.2693,46.66,6.4284,10.4095,25.4569
OpenFoodFacts,Quesos,le blanc nature 900g araai,https://images.openfoodfacts.org/images/products/611/124/672/1940/front_fr.21.400.jpg,147.5693,149.6925,150.7041,61.4484,0.5345,-0.9038,18.2361
OpenFoodFacts,Quesos,Carré Frais - Nature,https://images.openfoodfacts.org/images/products/348/034/100/0636/front_en.150.400.jpg,173.7479,179.041,191.2739,72.5761,2.127,-6.0445,22.6723
OpenFoodFacts,Quesos,b,https://images.openfoodfacts.org/images/products/611/125/909/3096/front_ar.31.400.jpg,141.9534,138.2189,133.5312,56.2462,0.767,2.9778,29.7084
OpenFoodFacts,Quesos,fromage herbes milky food,https://images.openfoodfacts.org/images/products/611/124/672/2039/front_fr.3.400.jpg,106.8072,112.6532,99.4686,45.9912,-3.4338,7.1622,24.1185
OpenFoodFacts,Quesos,Cream Cheese,https://images.openfoodfacts.org/images/products/611/124/672/1964/front_en.32.400.jpg,147.3042,139.3151,134.7222,57.7362,2.7681,3.9146,23.3444
OpenFoodFacts,Quesos,St Môret,https://images.openfoodfacts.org/images/products/327/277/009/8090/front_en.227.400.jpg,108.9481,103.443,90.9802,42.2053,0.4091,7.66,29.8998
OpenFoodFacts,Quesos,Perly fromage,https://images.openfoodfacts.org/images/products/611/126/696/0336/front_fr.23.400.jpg,143.3676,134.0041,124.2237,56.451,2.192,7.1547,15.1617
OpenFoodFacts,Quesos,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,https://images.openfoodfacts.org/images/products/341/229/007/0071/front_fr.52.400.jpg,193.334,191.6397,202.6887,77.8337,4.6546,-4.7655,24.2523
OpenFoodFacts,Quesos,Le Goût Primeur format familial,https://images.openfoodfacts.org/images/products/327/277/009/7642/front_fr.96.400.jpg,161.0453,149.5512,145.6118,62.2433,5.2997,4.0283,27.3271
OpenFoodFacts,Quesos,El Mejor chef fromage 16p,https://images.openfoodfacts.org/images/products/611/126/023/2095/front_xx.14.400.jpg,123.8223,111.3984,120.5629,47.9287,8.4712,-2.4688,23.9039
OpenFoodFacts,Quesos,Kiri carré 8p,https://images.openfoodfacts.org/images/products/611/102/800/0980/front_fr.24.400.jpg,120.0342,112.366,111.2199,48.2744,4.9111,3.4129,18.106
OpenFoodFacts,Quesos,Kiri,https://images.openfoodfacts.org/images/products/611/102/800/1024/front_fr.16.400.jpg,151.305,138.603,123.464,58.8645,5.4916,10.7391,18.5209
OpenFoodFacts,Quesos,Tranches Au Goût Cheddar,https://images.openfoodfacts.org/images/products/611/126/023/0619/front_ar.45.400.jpg,87.3901,74.0528,57.1727,31.6003,4.0989,11.6196,22.9869
OpenFoodFacts,Quesos,la vache qui rit,https://images.openfoodfacts.org/images/products/611/102/800/1222/front_en.5.400.jpg,172.6653,167.8677,174.3593,69.7647,4.4962,-1.3423,17.1858
OpenFoodFacts,Quesos,Kiri® Crème 12 portions,https://images.openfoodfacts.org/images/products/307/378/113/1925/front_fr.494.400.jpg,104.7444,185.0474,184.5477,71.23,-17.3276,-5.7278,19.9728
OpenFoodFacts,Quesos,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande - Sel réduit -25%,https://images.openfoodfacts.org/images/products/341/229/007/0385/front_fr.32.400.jpg,195.0789,194.4149,201.9117,78.7233,3.2212,-2.9466,22.7793
OpenFoodFacts,Quesos,Queso cremoso,https://images.openfoodfacts.org/images/products/762/221/010/3314/front_en.66.400.jpg,131.2052,131.3175,130.7271,53.3894,0.5121,0.2925,29.825
OpenFoodFacts,Quesos,Frische Milch & Rahm / Lait frais & Crème,https://images.openfoodfacts.org/images/products/307/378/113/1888/front_en.39.400.jpg,133.4105,135.4315,121.1827,57.1217,1.8389,9.6088,19.4067
OpenFoodFacts,Quesos,Le berger From blanc Nat,https://images.openfoodfacts.org/images/products/611/124/672/1957/front_en.3.400.jpg,161.9473,156.6844,159.2526,64.9287,2.6884,-0.4099,13.7356
OpenFoodFacts,Quesos,St Moret ligne et plaisir,https://images.openfoodfacts.org/images/products/327/277/009/5334/front_fr.47.400.jpg,172.7912,170.9804,162.7209,69.5938,1.0507,4.5535,21.099
OpenFoodFacts,Quesos,L'original tartare ail & fines herbes,https://images.openfoodfacts.org/images/products/327/277/009/4412/front_en.143.400.jpg,145.1588,147.4137,137.1794,59.7068,-2.8936,5.2466,23.4689
OpenFoodFacts,Quesos,Fromage de France,https://images.openfoodfacts.org/images/products/316/171/100/1971/front_en.146.400.jpg,128.9799,123.5343,110.9018,53.0577,6.7764,8.9207,17.6844
OpenFoodFacts,Quesos,la vache qui rit 24,https://images.openfoodfacts.org/images/products/611/102/800/1246/front_fr.4.400.jpg,121.6235,103.0555,100.6533,45.0539,8.9239,6.1696,25.3828
OpenFoodFacts,Quesos,La bûche Sainte-Maure (Poitou-Charentes,https://images.openfoodfacts.org/images/products/352/323/002/8431/front_en.175.400.jpg,200.7979,181.256,162.3932,75.8113,4.5605,15.5825,27.7499
OpenFoodFacts,Quesos,Paysan Breton - Le Fromage Fouetté Madame Loïk - Ail et fines herbes de nos régions françaises,https://images.openfoodfacts.org/images/products/341/229/007/1801/front_fr.108.400.jpg,145.7663,121.7541,105.5804,51.8012,6.2342,12.689,31.8754
OpenFoodFacts,Quesos,Le goût primeur - Ligne & plaisir,https://images.openfoodfacts.org/images/products/327/277/009/6942/front_fr.89.400.jpg,149.0601,142.9091,140.4234,59.2867,3.4515,2.4544,22.833
OpenFoodFacts,Quesos,الهاندس,https://images.openfoodfacts.org/images/products/611/120/300/5779/front_ar.31.400.jpg,158.3595,130.1423,128.1078,57.2281,11.4148,6.157,13.7957
OpenFoodFacts,Quesos,Philadelphia Original,https://images.openfoodfacts.org/images/products/762/230/044/1937/front_en.146.400.jpg,109.8811,99.2117,93.1696,42.5229,5.4907,5.4303,20.1486
OpenFoodFacts,Quesos,Carré Frais 0% Ail & Fines Herbes,https://images.openfoodfacts.org/images/products/348/034/100/0704/front_fr.158.400.jpg,145.2992,139.4455,122.7843,57.3499,-0.6496,9.8821,23.3284
OpenFoodFacts,Quesos,Le  goût primeur,https://images.openfoodfacts.org/images/products/327/277/009/6850/front_fr.43.400.jpg,140.2938,137.9829,138.1549,57.2263,2.3758,0.0757,20.6763
OpenFoodFacts,Quesos,Salakis 100% Brebis,https://images.openfoodfacts.org/images/products/302/326/003/0928/front_en.133.400.jpg,141.7614,159.8856,173.7632,65.7393,2.3486,-7.5292,19.3792
OpenFoodFacts,Quesos,Philadelphia nature 300g,https://images.openfoodfacts.org/images/products/762/230/068/5782/front_fr.109.400.jpg,112.8011,112.8417,114.7458,45.8471,0.6142,-0.9055,30.9352
OpenFoodFacts,Quesos,Jben AKNAZ,https://images.openfoodfacts.org/images/products/611/125/047/2708/front_fr.10.400.jpg,129.5884,121.5272,110.4348,50.8755,1.7566,7.459,19.0829
OpenFoodFacts,Quesos,JBEN CHERGUI,https://images.openfoodfacts.org/images/products/611/112/600/5221/front_fr.22.400.jpg,163.0423,162.7773,161.673,66.7286,0.2858,0.5192,12.2479
OpenFoodFacts,Cereales y desayuno,cruesly mélange de noix,https://images.openfoodfacts.org/images/products/316/893/001/0265/front_en.297.400.jpg,202.3757,138.1891,100.8048,63.7786,21.8564,31.8115,22.454
OpenFoodFacts,Cereales y desayuno,Croustillant Chocolat,https://images.openfoodfacts.org/images/products/322/982/016/0672/front_fr.340.400.jpg,138.9667,120.692,102.4521,51.3284,6.1495,12.7893,23.5212
OpenFoodFacts,Cereales y desayuno,Flocons d'avoine,https://images.openfoodfacts.org/images/products/322/982/001/9307/front_fr.300.400.jpg,164.1794,157.2257,132.2136,64.4665,-0.3622,13.6356,19.8422
OpenFoodFacts,Cereales y desayuno,"Muesli Raisin, Figue, Abricot",https://images.openfoodfacts.org/images/products/322/982/012/9488/front_fr.238.400.jpg,164.7221,158.6754,128.8109,64.8989,-0.6499,15.5414,19.9947
OpenFoodFacts,Cereales y desayuno,NESTLE CHOCAPIC Céréales 375g,https://images.openfoodfacts.org/images/products/338/739/012/3210/front_fr.106.400.jpg,144.6306,90.5361,75.5607,44.0505,21.6581,20.6304,30.0452
OpenFoodFacts,Cereales y desayuno,Special Muesli 30% fruits & noix,https://images.openfoodfacts.org/images/products/501/047/734/8678/front_fr.226.400.jpg,162.7415,122.3074,108.455,55.5777,15.2511,15.6166,18.4276
OpenFoodFacts,Cereales y desayuno,"Muesli Superfruits Raisins, cassis, cranberry, myrtille",https://images.openfoodfacts.org/images/products/322/982/078/2560/front_fr.220.400.jpg,180.808,139.6496,94.4257,60.7707,10.5004,29.6917,18.5669
OpenFoodFacts,Cereales y desayuno,NESTLE CHOCAPIC BIO Céréales - Boite de 375g,https://images.openfoodfacts.org/images/products/761/303/666/9146/front_en.213.400.jpg,124.3735,105.0482,76.8161,46.0904,5.8948,21.4315,29.3154
OpenFoodFacts,Cereales y desayuno,Weetabix produit à base de blé complet 100%,https://images.openfoodfacts.org/images/products/501/002/900/0023/front_en.121.400.jpg,161.334,128.6262,69.2037,55.3131,8.3698,33.0372,24.583
OpenFoodFacts,Cereales y desayuno,Country Crisp 4 noix,https://images.openfoodfacts.org/images/products/501/047/734/8357/front_fr.209.400.jpg,183.2279,168.7706,151.8855,69.7217,6.0321,10.5403,24.3382
OpenFoodFacts,Cereales y desayuno,Muesli avoine chocolat bio,https://images.openfoodfacts.org/images/products/322/982/076/9165/front_en.148.400.jpg,182.2744,185.4755,174.8712,74.9332,1.0028,5.6164,23.6484
OpenFoodFacts,Cereales y desayuno,CORN FLAKES,https://images.openfoodfacts.org/images/products/315/947/000/0120/front_en.147.400.jpg,153.0511,130.3869,114.4893,56.6789,7.2658,13.6015,20.9102
OpenFoodFacts,Cereales y desayuno,Cruesli Chocolat noir,https://images.openfoodfacts.org/images/products/316/893/001/0906/front_en.99.400.jpg,162.1464,128.2052,108.4442,55.6127,11.1366,17.0617,30.1861
OpenFoodFacts,Cereales y desayuno,Flocons d'avoine complète,https://images.openfoodfacts.org/images/products/316/893/000/9078/front_en.148.400.jpg,213.6544,146.3889,132.312,70.0738,22.2497,24.0983,24.2678
OpenFoodFacts,Cereales y desayuno,Flocons d'Avoine,https://images.openfoodfacts.org/images/products/000/002/000/3166/front_en.478.400.jpg,135.9383,144.1553,145.52,59.33,0.9864,-1.1691,19.4151
OpenFoodFacts,Cereales y desayuno,"Muesli bio 36% fruits, noix & graines",https://images.openfoodfacts.org/images/products/501/047/734/8630/front_fr.144.400.jpg,177.6573,155.4444,122.6173,65.3174,4.9212,20.5908,18.0895
OpenFoodFacts,Cereales y desayuno,Muesli Croustillant Noix de pécan & noix du Brésil,https://images.openfoodfacts.org/images/products/316/893/000/9795/front_fr.96.400.jpg,202.4388,170.0965,140.202,71.4614,9.6936,20.8736,26.2236
OpenFoodFacts,Cereales y desayuno,NESTLE CHOCAPIC Céréales 645g,https://images.openfoodfacts.org/images/products/761/303/544/9626/front_fr.120.400.jpg,144.0982,92.213,77.3897,44.3035,20.8258,19.8988,30.2313
OpenFoodFacts,Cereales y desayuno,Country Crisp - Chocolat noir 70% cacao,https://images.openfoodfacts.org/images/products/501/047/734/8395/front_en.150.400.jpg,128.8311,113.8248,99.4016,48.1634,3.9228,10.2591,21.261
OpenFoodFacts,Cereales y desayuno,Country Crisp 4 Baies,https://images.openfoodfacts.org/images/products/501/047/734/8517/front_fr.127.400.jpg,150.0214,131.2907,121.8023,55.7446,6.5102,8.5865,24.9423
OpenFoodFacts,Cereales y desayuno,Granola Chocolat,https://images.openfoodfacts.org/images/products/322/982/079/8110/front_fr.124.400.jpg,153.4295,143.0485,125.086,59.3365,2.7351,11.1779,23.9028
OpenFoodFacts,Cereales y desayuno,Croustillant 3 noix,https://images.openfoodfacts.org/images/products/322/982/079/7861/front_fr.85.400.jpg,144.0464,137.4295,133.4379,57.322,3.1535,3.7473,20.9406
OpenFoodFacts,Cereales y desayuno,Copos de Avena extra suaves,https://images.openfoodfacts.org/images/products/400/871/371/3411/front_en.122.400.jpg,146.9282,141.1269,126.6724,58.7628,2.5737,8.5041,20.0795
OpenFoodFacts,Cereales y desayuno,Miel Pops,https://images.openfoodfacts.org/images/products/505/931/902/3762/front_fr.32.400.jpg,218.0415,162.6991,79.9422,71.4596,13.613,48.9821,17.9074
OpenFoodFacts,Cereales y desayuno,Crispy Minis Choco,https://images.openfoodfacts.org/images/products/501/002/922/9110/front_en.3.400.jpg,160.5067,133.4829,110.9064,56.7892,8.7699,16.0304,27.6613
OpenFoodFacts,Cereales y desayuno,Muesli croustillant tradition,https://images.openfoodfacts.org/images/products/342/155/750/1722/front_fr.59.400.jpg,110.9149,111.8338,107.4511,46.5422,-0.5394,2.7506,17.7981
OpenFoodFacts,Cereales y desayuno,Muesli croustillant duo pépites,https://images.openfoodfacts.org/images/products/342/155/750/1975/front_fr.74.400.jpg,143.9349,123.0985,106.5225,52.6283,6.1988,12.9835,22.7484
OpenFoodFacts,Cereales y desayuno,Crousti' Avoine Chocolat,https://images.openfoodfacts.org/images/products/322/982/078/6605/front_fr.259.400.jpg,190.2957,171.4158,144.2913,71.154,4.6264,16.6476,18.4521
OpenFoodFacts,Cereales y desayuno,Quaker Oats - Flocons d’avoine complète,https://images.openfoodfacts.org/images/products/316/893/000/3632/front_en.104.400.jpg,172.9973,120.3928,119.4382,57.4425,20.4861,12.3817,18.6481
OpenFoodFacts,Cereales y desayuno,Muesli aux fruits,https://images.openfoodfacts.org/images/products/322/982/011/6716/front_fr.225.400.jpg,166.5775,154.6445,127.8349,64.1135,1.4438,15.5471,16.857
OpenFoodFacts,Cereales y desayuno,Flocons d'avoine,https://images.openfoodfacts.org/images/products/322/982/079/6857/front_fr.72.400.jpg,154.0755,138.4393,113.586,57.8491,2.4298,15.562,19.8115
OpenFoodFacts,Cereales y desayuno,Fitness Nature Céréales complètes,https://images.openfoodfacts.org/images/products/761/328/751/4325/front_fr.184.400.jpg,151.6273,174.9502,208.327,71.6768,3.1427,-17.9346,18.5528
OpenFoodFacts,Cereales y desayuno,chocapic,https://images.openfoodfacts.org/images/products/761/303/277/9566/front_en.97.400.jpg,145.3476,99.5257,83.737,46.8323,17.696,19.4033,32.1896
OpenFoodFacts,Cereales y desayuno,Quaker Cruesli Chocolat au lait,https://images.openfoodfacts.org/images/products/316/893/001/0890/front_fr.96.400.jpg,142.6991,140.4505,142.5361,59.338,5.6827,1.0233,25.0315
OpenFoodFacts,Cereales y desayuno,Oh my crisp ! - Noix,https://images.openfoodfacts.org/images/products/501/047/736/5316/front_fr.20.400.jpg,168.0354,177.379,165.6844,71.8813,1.4701,6.1208,25.9038
OpenFoodFacts,Cereales y desayuno,T&C Muesli croustillant avoine amandes sans gluten,https://images.openfoodfacts.org/images/products/342/155/750/2446/front_fr.76.400.jpg,105.1062,83.8272,62.8336,37.0301,6.0068,15.7723,13.5278
OpenFoodFacts,Cereales y desayuno,Muesli Protéines,https://images.openfoodfacts.org/images/products/322/982/079/4556/front_fr.129.400.jpg,114.4139,107.8094,94.1246,45.1638,1.1317,8.8949,20.6395
OpenFoodFacts,Cereales y desayuno,Céréales Cookie Crisp,https://images.openfoodfacts.org/images/products/338/739/032/6574/front_fr.568.400.jpg,219.8566,187.4707,180.7015,78.9847,11.4275,9.9293,23.7471
OpenFoodFacts,Cereales y desayuno,Muesli sans sucres ajoutés raisin figue datte abricot,https://images.openfoodfacts.org/images/products/322/982/079/7946/front_fr.59.400.jpg,144.799,143.1112,135.3462,59.2358,0.8251,5.0228,18.3058
OpenFoodFacts,Cereales y desayuno,Muesli Crunchy,https://images.openfoodfacts.org/images/products/840/200/101/0873/front_en.32.400.jpg,84.9945,112.8836,137.3107,46.6274,3.1903,-14.8259,23.7163
OpenFoodFacts,Cereales y desayuno,Granola Amandes Noisettes & Graines,https://images.openfoodfacts.org/images/products/501/047/735/6277/front_fr.65.400.jpg,214.8906,197.5945,176.7551,80.4553,5.0289,13.88,24.0865
OpenFoodFacts,Cereales y desayuno,Muesli Bio Superfruits,https://images.openfoodfacts.org/images/products/501/047/735/4051/front_fr.102.400.jpg,154.7351,141.1475,132.1596,59.46,4.1828,7.5957,19.5702
OpenFoodFacts,Cereales y desayuno,Muesli de quinoa y chocolate,https://images.openfoodfacts.org/images/products/356/007/140/7650/front_en.75.400.jpg,150.0542,142.1116,130.9227,58.899,1.7076,7.5643,20.6107
OpenFoodFacts,Cereales y desayuno,Special Flakes Classic,https://images.openfoodfacts.org/images/products/000/002/062/1469/front_en.180.400.jpg,156.2766,139.7938,127.0263,59.0218,7.144,9.3055,24.3695
OpenFoodFacts,Cereales y desayuno,Country Crisp 4 Noix,https://images.openfoodfacts.org/images/products/501/047/734/8555/front_fr.81.400.jpg,125.8695,98.5138,80.6174,43.756,9.7041,14.6652,21.5793
OpenFoodFacts,Cereales y desayuno,Copos de Avena,https://images.openfoodfacts.org/images/products/356/007/061/4202/front_en.112.400.jpg,208.8308,164.9072,148.4677,71.9244,14.4374,17.0346,19.4541
